f,s,c,ibrain,stage
0.0057379,0.0061299,0.0071332,23,49
0.005938,0.006428,0.0073675,23,49
0.0048738,0.0068633,0.0092798,23,49
0.0057221,0.0059884,0.0078437,23,49
0.0034683,0.0036513,0.0042337,23,49
0.0056927,0.0057395,0.0064371,23,49
0.0050502,0.0059289,0.0072314,23,49
0.0051425,0.0052834,0.0067758,23,49
0.0070706,0.0081941,0.010082,23,49
0.0095487,0.0094494,0.0090186,23,49
0.0048907,0.0061932,0.0073088,23,49
0.011355,0.0078074,0.0089363,23,49
0.01433,0.012304,0.018063,23,49
0.0063757,0.010158,0.012805,23,49
0.0082265,0.011081,0.012535,23,49
0.011342,0.011275,0.014176,23,49
0.012391,0.016401,0.017521,23,49
0.013242,0.014807,0.015826,23,49
0.0056951,0.0080379,0.0076248,23,49
0.0058582,0.0072788,0.0083041,23,49
0.0097139,0.010717,0.014253,23,49
0.0088514,0.010316,0.012538,23,49
0.012025,0.014645,0.016606,23,49
0.0076006,0.0092392,0.010573,23,49
0.0059549,0.0089741,0.011055,23,49
0.0057442,0.0090286,0.011451,23,49
0.0036678,0.0045321,0.0050857,23,49
0.0069771,0.0090955,0.010643,23,49
0.01311,0.014652,0.01751,23,49
0.01464,0.011725,0.014116,23,49
0.010104,0.0093007,0.010383,23,49
0.010545,0.010536,0.012299,23,49
0.0049643,0.0073015,0.0087986,23,49
0.0052879,0.0086923,0.011329,23,49
0.0048336,0.0086109,0.011008,23,49
0.0099555,0.012357,0.012653,23,49
0.0083854,0.007435,0.0095687,23,49
0.008476,0.010971,0.011153,23,49
0.0068604,0.0092674,0.011051,23,49
0.010522,0.012154,0.013448,23,49
0.0073737,0.0093851,0.011174,23,49
0.0030985,0.0038176,0.0042031,23,49
0.0036702,0.0042487,0.004714,23,49
0.022351,0.015489,0.022651,23,49
0.0073671,0.0086534,0.01038,23,49
0.0079608,0.0098353,0.011208,23,49
0.0085675,0.01031,0.012705,23,49
0.0072486,0.0075321,0.0078317,23,49
0.010077,0.0088062,0.010899,23,49
0.013064,0.010427,0.011921,23,49
0.0071638,0.0060379,0.0087972,23,49
0.0050182,0.0061207,0.0081713,23,49
0.013711,0.011027,0.013136,23,49
0.010871,0.013643,0.014392,23,49
0.011734,0.012557,0.014606,23,49
0.0041589,0.0049054,0.0058484,23,49
0.0055428,0.0089826,0.011837,23,49
0.0085901,0.0093138,0.011038,23,49
0.012521,0.01146,0.013609,23,49
0.0063212,0.0087046,0.011718,23,49
0.0062468,0.0065967,0.0087494,23,49
0.0057642,0.0064743,0.0082801,23,49
0.0082196,0.010418,0.013239,23,49
0.0068598,0.0078213,0.010011,23,49
0.010719,0.013093,0.015712,23,49
0.0062352,0.0092494,0.010745,23,49
0.010746,0.011141,0.012912,23,49
0.0074517,0.0085208,0.0093839,23,49
0.0072284,0.0070321,0.0085647,23,49
0.0079892,0.0083453,0.010338,23,49
0.0084732,0.012233,0.014719,23,49
0.0049566,0.0061553,0.0075172,23,49
0.0050651,0.0063223,0.0084831,23,49
0.013263,0.014922,0.017588,23,49
0.003476,0.0053616,0.0064492,23,49
0.015964,0.012293,0.01354,23,49
0.006173,0.0059722,0.0078516,23,49
0.0071154,0.0074388,0.0089593,23,49
0.004328,0.0048491,0.0069332,23,49
0.0056422,0.0070694,0.008678,23,49
0.010479,0.011093,0.013931,23,49
0.010978,0.010468,0.010801,23,49
0.014644,0.011147,0.013383,23,49
0.0043886,0.0072959,0.0075467,23,49
0.0087173,0.0094595,0.011387,23,49
0.010281,0.010896,0.012274,23,49
0.010558,0.011086,0.013218,23,49
0.0098679,0.012816,0.014434,23,49
0.011501,0.014544,0.016293,23,49
0.0079394,0.0065883,0.0081904,23,49
0.0082205,0.010301,0.011907,23,49
0.010748,0.010773,0.013073,23,49
0.012873,0.011185,0.014861,23,49
0.0046597,0.0055828,0.0064714,23,49
0.0049173,0.0057534,0.0073026,23,49
0.004661,0.0055287,0.0064879,23,49
0.0085683,0.0079065,0.010983,23,49
0.010659,0.008442,0.010225,23,49
0.0064001,0.0061805,0.0066186,23,49
0.012807,0.010464,0.012989,23,49
0.0051982,0.0070103,0.0077404,23,49
0.0024424,0.0037003,0.0036635,23,49
0.0038389,0.0053075,0.0058604,23,49
0.0044938,0.0080423,0.0088699,23,49
0.0058055,0.0071424,0.0082493,23,49
0.0068398,0.009962,0.011394,23,49
0.0074702,0.010728,0.012255,23,49
0.011454,0.011302,0.014472,23,49
0.0080767,0.0094418,0.011379,23,49
0.011144,0.011014,0.012274,23,49
0.0041521,0.0064239,0.0074808,23,49
0.0069471,0.010856,0.012813,23,49
0.0064636,0.0095552,0.010626,23,49
0.010319,0.011955,0.013486,23,49
0.012743,0.01291,0.014791,23,49
0.0075098,0.0081271,0.010339,23,49
0.0047546,0.0064954,0.0073849,23,49
0.0033153,0.0044101,0.0054638,23,49
0.0075363,0.0083961,0.010166,23,49
0.0024125,0.0037604,0.0042508,23,49
0.0059759,0.0082265,0.009899,23,49
0.0027557,0.0056079,0.0066078,23,49
0.004623,0.007056,0.0091171,23,49
0.012327,0.014102,0.016663,23,49
0.0066867,0.0082233,0.0099229,23,49
0.010146,0.0098105,0.012463,23,49
0.011414,0.010737,0.012971,23,49
0.012792,0.012931,0.015118,23,49
0.0059406,0.007476,0.0078128,23,49
0.0076187,0.0078456,0.0093757,23,49
0.003895,0.0059483,0.006394,23,49
0.0088451,0.0090474,0.0091272,23,49
0.013203,0.017563,0.020927,23,49
0.0091227,0.010299,0.012671,23,49
0.0087067,0.0077422,0.0091486,23,49
0.0087544,0.0096799,0.011524,23,49
0.0024111,0.0041617,0.0045227,23,49
0.0042633,0.0047962,0.0060508,23,49
0.0055017,0.0078856,0.0084141,23,49
0.0040348,0.0054451,0.0069352,23,49
0.0078817,0.010402,0.012661,23,49
0.0081187,0.0083514,0.0093632,23,49
0.0060785,0.0083499,0.0089446,23,49
0.0027664,0.0040642,0.0047777,23,49
0.0087333,0.011557,0.012834,23,49
0.010928,0.011773,0.013922,23,49
0.012607,0.011878,0.014709,23,49
0.0042158,0.0059084,0.0069587,23,49
0.0044565,0.0070435,0.0090064,23,49
0.0076253,0.0082745,0.009924,23,49
0.0061253,0.0092669,0.01155,23,49
0.011571,0.016106,0.018451,23,49
0.0088337,0.0080264,0.0098114,23,49
0.0033075,0.0036931,0.0045361,23,49
0.00609,0.0082494,0.0097999,23,49
0.0050246,0.0066828,0.0079902,23,49
0.0030977,0.0045012,0.0056887,23,49
0.0038362,0.00628,0.0072111,23,49
0.0074305,0.0083952,0.010328,23,49
0.012907,0.013262,0.015462,24,49
0.00914,0.0085245,0.010521,24,49
0.012726,0.011662,0.014051,24,49
0.011935,0.011849,0.014183,24,49
0.010646,0.010857,0.012527,24,49
0.011706,0.011784,0.014091,24,49
0.0067481,0.0063939,0.0077054,24,49
0.0072883,0.0065073,0.0078093,24,49
0.0094853,0.0092254,0.01005,24,49
0.012757,0.01277,0.013788,24,49
0.0074124,0.0064767,0.0073228,24,49
0.0036306,0.0035707,0.0037082,24,49
0.0029772,0.003234,0.0037694,24,49
0.012078,0.010882,0.012028,24,49
0.008021,0.007785,0.0087225,24,49
0.0041465,0.0039927,0.0043695,24,49
0.004154,0.003998,0.0046914,24,49
0.0034943,0.0034414,0.0039207,24,49
0.0065849,0.0071742,0.0079294,24,49
0.010603,0.010043,0.010896,24,49
0.0089955,0.010954,0.010917,24,49
0.0063376,0.0069997,0.0074116,24,49
0.0068008,0.0077032,0.0081889,24,49
0.0064785,0.0048404,0.0066759,24,49
0.0078507,0.006225,0.0083373,24,49
0.0032085,0.0031172,0.0035949,24,49
0.0037705,0.0040956,0.0045638,24,49
0.0047313,0.0055337,0.0070769,24,49
0.0052937,0.0065197,0.0064541,24,49
0.008055,0.0083798,0.0093635,24,49
0.014095,0.0060394,0.008506,24,49
0.0083537,0.0084868,0.0095513,24,49
0.008276,0.0080614,0.0091513,24,49
0.0043024,0.004365,0.0045269,24,49
0.0036949,0.0038714,0.0044155,24,49
0.001864,0.0019356,0.0020075,24,49
0.0024309,0.0026394,0.0029076,24,49
0.0031228,0.0031851,0.0034442,24,49
0.015715,0.012509,0.014343,24,49
0.00951,0.0096134,0.0098974,24,49
0.0086574,0.008004,0.0085399,24,49
0.006985,0.006649,0.0072724,24,49
0.0018023,0.0018474,0.0020748,24,49
0.0041118,0.0045588,0.0051761,24,49
0.0057132,0.0058018,0.0071357,24,49
0.011184,0.010198,0.011668,24,49
0.0062086,0.0053316,0.006368,24,49
0.0046978,0.0047892,0.0050737,24,49
0.0053662,0.0048835,0.0054104,24,49
0.005491,0.0051627,0.0058759,24,49
0.017964,0.012846,0.015471,24,49
0.0076762,0.0081116,0.0087496,24,49
0.018456,0.016816,0.018907,24,49
0.020214,0.017573,0.019733,24,49
0.012559,0.010852,0.012497,24,49
0.01965,0.017109,0.019469,24,49
0.0094658,0.0085604,0.0098548,24,49
0.005347,0.0048857,0.0058558,24,49
0.0050877,0.0055621,0.0062688,24,49
0.0042922,0.00503,0.0055853,24,49
0.0049445,0.0056718,0.0066379,24,49
0.0071683,0.0050561,0.0064326,24,49
0.0089642,0.0073676,0.0090017,24,49
0.0059239,0.0068592,0.0066471,24,49
0.0051973,0.0045946,0.0058403,24,49
0.0032027,0.0035184,0.0037967,24,49
0.0037985,0.004417,0.0048982,24,49
0.0048535,0.0048255,0.0054508,24,49
0.011232,0.0087833,0.0099833,24,49
0.0097741,0.0090939,0.010135,24,49
0.013473,0.010963,0.011987,24,49
0.0078073,0.007527,0.0079952,24,49
0.006251,0.0066753,0.007533,24,49
0.0054302,0.0069316,0.0069779,24,49
0.014096,0.01223,0.01332,24,49
0.018905,0.015305,0.01746,24,49
0.013933,0.011568,0.012985,24,49
0.0070598,0.0063032,0.0064747,24,49
0.007367,0.0066509,0.0070461,24,49
0.0085364,0.0079552,0.0083974,24,49
0.0037308,0.0040723,0.0045808,24,49
0.0029639,0.0029641,0.0034511,24,49
0.0045692,0.0044414,0.0049143,24,49
0.0081274,0.0065898,0.0077943,24,49
0.012471,0.010308,0.011697,24,49
0.0053156,0.0056274,0.0061352,24,49
0.0082845,0.0085301,0.0086268,24,49
0.014336,0.013905,0.015182,24,49
0.015699,0.014993,0.016832,24,49
0.013952,0.01321,0.014686,24,49
0.012008,0.0098625,0.011159,24,49
0.0029712,0.0028965,0.0034366,24,49
0.012989,0.010575,0.012476,24,49
0.0059209,0.0054377,0.0060212,24,49
0.010359,0.0068292,0.0082446,24,49
0.0057838,0.005276,0.0060011,24,49
0.0042962,0.0049615,0.0048744,24,49
0.012814,0.0096539,0.011151,24,49
0.0095469,0.006885,0.0077276,24,49
0.015365,0.013305,0.015142,24,49
0.013134,0.012301,0.014106,24,49
0.0054425,0.0087829,0.008477,24,49
0.0091535,0.0083358,0.0089829,24,49
0.0099765,0.0088506,0.0096088,24,49
0.0061014,0.0055084,0.0064264,24,49
0.0050018,0.00426,0.0056811,24,49
0.0041533,0.0035099,0.0043898,24,49
0.0078402,0.0078206,0.0089641,24,49
0.0049449,0.0048208,0.0057509,24,49
0.0036733,0.0035475,0.0042764,24,49
0.0086706,0.00666,0.0073033,24,49
0.0064864,0.0057098,0.0063109,24,49
0.0046387,0.0045576,0.0045621,24,49
0.0075215,0.006902,0.007406,24,49
0.0094024,0.0083212,0.0088634,24,49
0.0084031,0.0071292,0.0080737,24,49
0.0053878,0.0046038,0.0047777,24,49
0.0052214,0.0053412,0.0053493,24,49
0.0035231,0.0037172,0.0036068,24,49
0.0040594,0.0036553,0.0039595,24,49
0.0065396,0.0055609,0.0065,24,49
0.0055082,0.0049659,0.0060391,24,49
0.009307,0.014911,0.010198,25,49
0.010421,0.0071831,0.0081547,25,49
0.014013,0.010327,0.0096516,25,49
0.015202,0.010214,0.010738,25,49
0.015949,0.012902,0.01422,25,49
0.016743,0.020021,0.013972,25,49
0.0038953,0.0040254,0.003993,25,49
0.0041705,0.004129,0.0041416,25,49
0.0029664,0.0026123,0.0032557,25,49
0.0040789,0.0055488,0.0048885,25,49
0.0078595,0.0072334,0.0082266,25,49
0.0075886,0.0065355,0.0075195,25,49
0.0079364,0.0073279,0.0079908,25,49
0.012052,0.012155,0.013394,25,49
0.0091322,0.0080486,0.0084003,25,49
0.0051446,0.0046913,0.0047506,25,49
0.0053257,0.0052905,0.0052653,25,49
0.0078362,0.010291,0.010194,25,49
0.0073269,0.0072676,0.00726,25,49
0.011742,0.010468,0.010716,25,49
0.0098294,0.007496,0.0080564,25,49
0.0050851,0.0050221,0.0048305,25,49
0.011171,0.0078316,0.0074412,25,49
0.0078663,0.0081267,0.0074546,25,49
0.011311,0.0092177,0.0098463,25,49
0.011252,0.01012,0.01117,25,49
0.007834,0.0076458,0.0074761,25,49
0.0067051,0.0059191,0.0067107,25,49
0.0038853,0.0039014,0.004031,25,49
0.0029055,0.002984,0.0030108,25,49
0.0076714,0.0045611,0.0060934,25,49
0.0034419,0.0034356,0.0036406,25,49
0.0038018,0.0038709,0.0038727,25,49
0.0054173,0.0054544,0.0057487,25,49
0.0077078,0.0064106,0.0078476,25,49
0.0082407,0.0074617,0.0085569,25,49
0.0058703,0.0056007,0.0058129,25,49
0.0059915,0.0057342,0.0058632,25,49
0.012927,0.011381,0.010711,25,49
0.0048929,0.0052381,0.0053822,25,49
0.011515,0.010115,0.011427,25,49
0.013279,0.011091,0.013078,25,49
0.0053855,0.0044452,0.0046999,25,49
0.0081849,0.0060125,0.0066206,25,49
0.0095281,0.0085072,0.0093661,25,49
0.0067266,0.0066899,0.0065718,25,49
0.0072754,0.0053023,0.0057922,25,49
0.010179,0.0094194,0.010189,25,49
0.0072191,0.0069657,0.0066921,25,49
0.007745,0.0067498,0.0075872,25,49
0.0084159,0.0078258,0.0082437,25,49
0.0073834,0.0064341,0.0072089,25,49
0.010266,0.0095647,0.010039,25,49
0.011864,0.011271,0.012406,25,49
0.0082903,0.010017,0.010295,25,49
0.0059977,0.0065225,0.0053566,25,49
0.0077766,0.0076546,0.008728,25,49
0.0084322,0.010346,0.011202,25,49
0.0073074,0.009154,0.010288,25,49
0.0065259,0.0089717,0.0094199,25,49
0.0056972,0.0057122,0.006259,25,49
0.010792,0.0091509,0.010581,25,49
0.0042522,0.0046228,0.0041174,25,49
0.0065247,0.0056788,0.0053466,25,49
0.005695,0.0043265,0.0037999,25,49
0.0057367,0.0055293,0.0050441,25,49
0.0092416,0.0087286,0.0077644,25,49
0.0083061,0.0065327,0.0062556,25,49
0.0060807,0.0073609,0.0067345,25,49
0.0070897,0.0066549,0.0067087,25,49
0.0079212,0.0065474,0.0068476,25,49
0.0065142,0.0056719,0.0058555,25,49
0.002885,0.0030879,0.0029183,25,49
0.008022,0.0065604,0.0070274,25,49
0.0030846,0.0030317,0.0031389,25,49
0.0033069,0.0035728,0.0035547,25,49
0.015474,0.012241,0.0131,25,49
0.0041825,0.0042245,0.0044431,25,49
0.0068686,0.0092951,0.0089289,25,49
0.0082714,0.0075242,0.007808,25,49
0.0061242,0.0059322,0.0055013,25,49
0.012514,0.0084462,0.0081808,25,49
0.0044267,0.0051711,0.0049197,25,49
0.0046251,0.0070788,0.0064382,25,49
0.0057029,0.0060493,0.0059297,25,49
0.0055562,0.0057396,0.0059737,25,49
0.0086296,0.0085028,0.0084612,25,49
0.0060391,0.0061495,0.0054887,25,49
0.0068714,0.007903,0.0072031,25,49
0.0053805,0.0071908,0.0057666,25,49
0.0030859,0.0041069,0.0030491,25,49
0.0046326,0.0059639,0.0048685,25,49
0.0044831,0.0045824,0.004073,25,49
0.0035244,0.0036694,0.0036421,25,49
0.0087738,0.0081192,0.0082515,25,49
0.0033247,0.0034591,0.0033476,25,49
0.0044896,0.0044579,0.0040768,25,49
0.0041309,0.0046688,0.0047118,25,49
0.0048248,0.005999,0.0062969,25,49
0.0037204,0.00426,0.0042364,25,49
0.0062765,0.0067243,0.0072081,25,49
0.0051957,0.0072706,0.0062033,25,49
0.0068975,0.0072024,0.006686,25,49
0.0085776,0.0079724,0.008387,25,49
0.0059749,0.0075179,0.0096469,26,49
0.0038897,0.0066439,0.0054577,26,49
0.004535,0.006727,0.0084544,26,49
0.0096687,0.019956,0.01443,26,49
0.0041801,0.0062551,0.0086473,26,49
0.0042039,0.0052146,0.006848,26,49
0.0031387,0.0046848,0.0056916,26,49
0.003867,0.005627,0.0080576,26,49
0.0050273,0.006004,0.0072468,26,49
0.0040366,0.0071809,0.010002,26,49
0.0039887,0.0075815,0.0098632,26,49
0.0043588,0.0074513,0.0094726,26,49
0.0020041,0.0030521,0.004107,26,49
0.0020409,0.0027047,0.0032303,26,49
0.0021682,0.002893,0.0036066,26,49
0.0032329,0.0036424,0.0041914,26,49
0.0018097,0.0028204,0.0037796,26,49
0.0017011,0.0025785,0.0029221,26,49
0.0023147,0.0029572,0.0036433,26,49
0.0021914,0.0031954,0.0039297,26,49
0.0021115,0.0034232,0.0042046,26,49
0.0023995,0.0032417,0.0039468,26,49
0.00596,0.016031,0.018872,26,49
0.0033985,0.0069134,0.0082599,26,49
0.003037,0.0045474,0.0056328,26,49
0.0043011,0.0072087,0.010817,26,49
0.0048445,0.0082671,0.0092925,26,49
0.012944,0.014035,0.018131,26,49
0.0047116,0.007245,0.0092383,26,49
0.0063857,0.0080064,0.0091609,26,49
0.006392,0.010089,0.011169,26,49
0.0049339,0.0077643,0.011289,26,49
0.010211,0.010568,0.015108,26,49
0.0051804,0.010096,0.017795,26,49
0.0051485,0.0086919,0.011294,26,49
0.0053353,0.0073099,0.0098438,26,49
0.0046073,0.0062131,0.0079279,26,49
0.0042183,0.0077279,0.010699,26,49
0.0035234,0.0059078,0.0079501,26,49
0.0035908,0.0059085,0.00751,26,49
0.0059008,0.0070507,0.0086322,26,49
0.0049063,0.0079159,0.0090698,26,49
0.0026014,0.0040318,0.0052364,26,49
0.0026034,0.0048822,0.0074047,26,49
0.0044382,0.0072698,0.010036,26,49
0.0039292,0.007485,0.0092579,26,49
0.002625,0.0035958,0.0048025,26,49
0.0025617,0.0040408,0.0048762,26,49
0.0041811,0.0059678,0.0073066,26,49
0.004045,0.0075411,0.008584,26,49
0.011802,0.019878,0.029613,26,49
0.01627,0.017591,0.022496,26,49
0.005197,0.0080311,0.012834,26,49
0.0044619,0.007665,0.010287,26,49
0.0052447,0.0062674,0.0076355,26,49
0.0033573,0.0059391,0.0074004,26,49
0.0026641,0.0041139,0.005354,26,49
0.0067693,0.0060708,0.0074156,26,49
0.0024795,0.0042276,0.0052697,26,49
0.0019542,0.0027935,0.0033262,26,49
0.0018388,0.0021484,0.0024507,26,49
0.0026598,0.0034621,0.0045785,26,49
0.0045772,0.0094279,0.011225,26,49
0.0041128,0.0079072,0.011937,26,49
0.0086906,0.010579,0.014796,26,49
0.0046093,0.0080422,0.0087259,26,49
0.0032947,0.0047179,0.0063997,26,49
0.0033715,0.0044621,0.0067834,26,49
0.0036813,0.00654,0.0068177,26,49
0.0040436,0.0061411,0.0081324,26,49
0.0020899,0.0025402,0.0031002,26,49
0.0059453,0.0070123,0.006296,26,49
0.0041851,0.0048095,0.0045987,26,49
0.0022716,0.0034093,0.0040653,26,49
0.0027004,0.0050846,0.0067569,26,49
0.0029454,0.0097469,0.011721,26,49
0.0030317,0.0043069,0.010478,26,49
0.013066,0.0093703,0.010765,26,49
0.0036088,0.0064587,0.0098539,26,49
0.0033743,0.0046462,0.0068114,26,49
0.0038253,0.0047592,0.0061793,26,49
0.0037575,0.0082829,0.012543,26,49
0.0037502,0.0047502,0.0057509,26,49
0.0052865,0.004955,0.005005,26,49
0.0019655,0.0025604,0.003579,26,49
0.003092,0.004198,0.0055453,26,49
0.0030346,0.0033256,0.0037459,26,49
0.0040874,0.0045959,0.0062357,26,49
0.0023523,0.0027197,0.003127,26,49
0.0017376,0.0031939,0.0028943,26,49
0.0018427,0.0022818,0.0026471,26,49
0.0019881,0.0023349,0.002957,26,49
0.0026715,0.0039175,0.004795,26,49
0.0023393,0.0029516,0.0032899,26,49
0.0037115,0.0045796,0.0049169,26,49
0.0031958,0.0033694,0.0042927,26,49
0.0036247,0.0040848,0.0051636,26,49
0.0036057,0.0052913,0.0065055,26,49
0.0030934,0.0039079,0.0049378,26,49
0.0050288,0.0050122,0.0065025,26,49
0.0074162,0.0065435,0.010011,26,49
0.0025077,0.003045,0.0039749,26,49
0.0026601,0.0031532,0.0040228,26,49
0.0031695,0.0040001,0.0045612,26,49
0.0028393,0.0039239,0.0044455,26,49
0.0038624,0.0045573,0.0064318,26,49
0.0026708,0.003379,0.0053624,26,49
0.003592,0.0052509,0.0072612,26,49
0.0035804,0.0048205,0.0080112,26,49
0.0027184,0.00303,0.0047478,26,49
0.0029223,0.0033445,0.0065594,26,49
0.0053418,0.0091942,0.015461,26,49
0.0031403,0.0049756,0.0079153,26,49
0.0048655,0.0068433,0.010654,26,49
0.0071695,0.009148,0.011258,26,49
0.0048972,0.0051769,0.0057076,26,49
0.0035976,0.0044506,0.005732,26,49
0.0025392,0.0032535,0.0037275,26,49
0.0025076,0.004198,0.0045553,26,49
0.0030538,0.0056934,0.0071324,26,49
0.0012138,0.0015582,0.0017285,26,49
0.0013914,0.001666,0.0017953,26,49
0.0031613,0.0039096,0.0044106,26,49
0.004516,0.0049557,0.005738,26,49
0.0016599,0.0020927,0.0025477,26,49
0.0019984,0.0026963,0.0031206,26,49
0.0019588,0.002577,0.0032447,26,49
0.002291,0.0033104,0.0037959,26,49
0.0048769,0.007099,0.0097974,26,49
0.0014163,0.0016527,0.0019377,26,49
0.0024466,0.0039211,0.004151,26,49
0.0021531,0.0031995,0.0035101,26,49
0.0018492,0.0025976,0.0029135,26,49
0.0021341,0.0031977,0.003541,26,49
0.0038684,0.0058827,0.0072827,26,49
0.0052215,0.011312,0.0105,26,49
0.004183,0.0080328,0.010261,26,49
0.0019135,0.0021981,0.0025017,26,49
0.001424,0.0019036,0.0021006,26,49
0.0015969,0.0020854,0.0024395,26,49
0.0030178,0.0036078,0.0039197,26,49
0.0017106,0.0020145,0.0022463,26,49
0.0021406,0.0033718,0.0042578,26,49
0.0037649,0.0044932,0.0092819,26,49
0.0043309,0.0044873,0.0048193,26,49
0.0037081,0.0048575,0.0059995,26,49
0.0041662,0.0065821,0.0079122,26,49
0.0041518,0.0062958,0.007968,26,49
0.0042941,0.011599,0.0095317,26,49
0.0046868,0.0062893,0.0091318,26,49
0.0068804,0.012881,0.015862,26,49
0.011169,0.011379,0.014092,26,49
0.0018167,0.0025106,0.002758,26,49
0.0019185,0.0028941,0.0031283,26,49
0.0033262,0.0041409,0.0054662,26,49
0.0030431,0.0043567,0.0046143,26,49
0.0020609,0.0023451,0.0029244,26,49
0.0015539,0.0020238,0.0024057,26,49
0.0020953,0.0029044,0.0037576,26,49
0.0059814,0.0091231,0.011071,26,49
0.0037253,0.0040798,0.0043672,27,49
0.0042032,0.0044042,0.0049271,27,49
0.0039885,0.0041798,0.0043007,27,49
0.0042573,0.0047399,0.0049884,27,49
0.0036161,0.0038328,0.0040775,27,49
0.0041873,0.0045836,0.0047947,27,49
0.0041856,0.0048184,0.0051749,27,49
0.0042038,0.0053423,0.0055166,27,49
0.0050398,0.0068079,0.0068049,27,49
0.0050932,0.006091,0.0066859,27,49
0.0044943,0.0059557,0.0058536,27,49
0.0045663,0.0081404,0.008064,27,49
0.0052624,0.0093366,0.009545,27,49
0.0053004,0.0076638,0.0068445,27,49
0.0050372,0.0060819,0.0059937,27,49
0.0052365,0.0081989,0.0078517,27,49
0.00538,0.007083,0.0077467,27,49
0.0051118,0.012355,0.01163,27,49
0.0039117,0.0046631,0.0045548,27,49
0.0039305,0.0045775,0.0046234,27,49
0.0040803,0.0045011,0.0048503,27,49
0.0038511,0.0051791,0.0051431,27,49
0.0036955,0.004336,0.0046678,27,49
0.0042117,0.0043893,0.0043956,27,49
0.004596,0.0048013,0.0048579,27,49
0.0040873,0.0046002,0.0044277,27,49
0.004096,0.0048847,0.0047693,27,49
0.0039632,0.005156,0.0047906,27,49
0.0041112,0.0047148,0.0044511,27,49
0.0036466,0.0044042,0.0045992,27,49
0.0042318,0.0050683,0.0048339,27,49
0.0040263,0.0047217,0.0049912,27,49
0.004367,0.0057262,0.0056308,27,49
0.0044761,0.01128,0.0078954,27,49
0.0042314,0.0053276,0.005117,27,49
0.0042093,0.005528,0.0055105,27,49
0.004828,0.0057714,0.0056881,27,49
0.0043748,0.006141,0.0058362,27,49
0.0039852,0.0044906,0.0045003,27,49
0.0042041,0.0049521,0.00489,27,49
0.0045561,0.0055461,0.0051794,27,49
0.0047296,0.0070172,0.0066846,27,49
0.0046394,0.0063116,0.0062368,27,49
0.0052831,0.0077939,0.0072245,27,49
0.0050389,0.010799,0.0094402,27,49
0.0041762,0.0067685,0.0068246,27,49
0.0054507,0.0080934,0.0081914,27,49
0.0047971,0.0072574,0.0072915,27,49
0.0091458,0.015129,0.015197,27,49
0.0049934,0.007911,0.0073145,27,49
0.0053683,0.0079556,0.007745,27,49
0.0049179,0.0080317,0.0074695,27,49
0.0046073,0.011263,0.0095795,27,49
0.004584,0.0063163,0.0057546,27,49
0.0049381,0.0067934,0.0067276,27,49
0.0044803,0.0094011,0.0070482,27,49
0.0049938,0.011319,0.0085123,27,49
0.0046216,0.0068188,0.006174,27,49
0.0046923,0.0076203,0.007174,27,49
0.0059752,0.0093528,0.0096111,27,49
0.013359,0.018196,0.02077,27,49
0.0042968,0.0054262,0.0058193,27,49
0.0044144,0.010388,0.0086531,27,49
0.0054169,0.0077193,0.00907,27,49
0.0046642,0.0091708,0.013525,27,49
0.0050706,0.0096128,0.011732,27,49
0.0048035,0.0073754,0.0067866,27,49
0.0045556,0.0065577,0.0074459,27,49
0.0049207,0.0093144,0.0076186,27,49
0.004348,0.0061698,0.0064319,27,49
0.0048726,0.0058041,0.0062136,27,49
0.0043907,0.005472,0.0056567,27,49
0.0057059,0.0083325,0.0094989,27,49
0.0045216,0.005667,0.0062711,27,49
0.0048772,0.0070979,0.0072401,27,49
0.0062038,0.0096223,0.0097779,27,49
0.011072,0.013462,0.016604,27,49
0.0046543,0.0070702,0.0071493,27,49
0.0046647,0.0070116,0.0068282,27,49
0.0050458,0.0062049,0.0067651,27,49
0.0046146,0.012065,0.010838,27,49
0.0048231,0.0059751,0.0062694,27,49
0.0053472,0.0075817,0.0071432,27,49
0.0043259,0.0052439,0.0058212,27,49
0.0048499,0.005957,0.0069752,27,49
0.0047761,0.0059765,0.0065213,27,49
0.0045573,0.0055529,0.0059946,27,49
0.0042394,0.0053823,0.0057833,27,49
0.0046056,0.0055189,0.0059509,27,49
0.0049981,0.0062766,0.0063668,27,49
0.0047926,0.0083664,0.010044,27,49
0.0049346,0.0064389,0.0061439,27,49
0.0044146,0.0070445,0.0065409,27,49
0.0048499,0.0049999,0.005576,27,49
0.0043505,0.0049386,0.0055591,27,49
0.0042863,0.0050138,0.005199,27,49
0.0041131,0.0058849,0.0072617,27,49
0.0053501,0.0065765,0.007009,27,49
0.0047072,0.0060338,0.0075662,27,49
0.0044732,0.0052656,0.0056067,27,49
0.0049237,0.0077578,0.0081914,27,49
0.0046884,0.0083421,0.0078496,27,49
0.0045849,0.0060596,0.0063957,27,49
0.0051355,0.0061478,0.0063129,27,49
0.0042806,0.0064249,0.0055008,27,49
0.0053204,0.008449,0.0082712,27,49
0.0043561,0.0067342,0.0069333,27,49
0.0048598,0.0077678,0.0077374,27,49
0.0043828,0.0053435,0.0058556,27,49
0.0045396,0.0059665,0.0061467,27,49
0.0039037,0.005308,0.0058572,27,49
0.0046972,0.0078899,0.0073209,27,49
0.0069364,0.0083562,0.0074088,27,49
0.0040366,0.0049036,0.0050149,27,49
0.0040521,0.0050438,0.0053468,27,49
