nexp, ncell, selFC, selSC, indegree, oudegree, katz, revkatz, clust, spiking, insel
25,27,-0.13505,-0.0603,0.020322,0,0.10967,0.1,0,0.007652,0.0015948
25,28,0.0021948,0.33153,0.032771,0,0.1156,0.1,0,0.0064449,0.0049702
25,29,0.078477,0.074578,0,0.020322,0.1,0.11322,0,0.0039392,0
25,30,0.06695,0.017465,0.032226,0,0.11713,0.1,0,0.0029668,-0.001629
25,31,-0.59241,0.53269,0,0.021669,0.1,0.11849,0,0.0061086,0
25,33,0.032167,0.00082686,0.017249,0.023923,0.10821,0.12235,0,0.0038485,0.0017969
25,34,0.13892,0.13529,0.027741,0.021121,0.1132,0.11964,0,0.0055401,0.032498
25,35,0.053374,0.55968,0.032815,0,0.1175,0.1,0,0.007322,-0.0097097
25,36,0.17353,0.58119,0.032002,0.082488,0.12176,0.15826,0,0.0080864,0.018688
25,38,-0.049258,0.049382,0.076848,0,0.14493,0.1,0,0.005863,0.0042926
25,39,-0.61486,-0.17701,0.02952,0.083224,0.11405,0.18502,0,0.011673,-0.028864
25,41,-0.023531,0.34937,0.073894,0.06031,0.13971,0.15767,0.0011385,0.011019,0.0093875
25,42,-0.056691,0.58191,0.069612,0.057249,0.13799,0.16412,0,0.012483,-0.018763
25,43,-0.26886,0.10874,0.018001,0,0.10857,0.1,0,0.0048436,-0.0011945
25,45,-0.057825,0.34363,0.046274,0.072418,0.12202,0.1551,0,0.0091338,0.0047275
25,47,-0.52035,0.18856,0.061475,0.075535,0.13235,0.16232,0,0.0061233,0.010342
25,48,0.0023101,0.18399,0.03492,0.018452,0.12026,0.12028,0,0.0099291,0.0060595
25,49,-0.14242,-0.078789,0.03294,0,0.11664,0.1,0,0.006959,0.009333
25,50,-0.061226,0.32038,0,0.18911,0.1,0.267,0,0.0073607,0
25,51,-0.054845,0.14662,0.11003,0.024404,0.156,0.12198,0.0011263,0.0081618,-0.0078239
25,52,-0.063532,0.28903,0.018945,0.048553,0.10902,0.13556,0,0.0070088,0.011164
25,53,-0.04811,0.10466,0.061108,0.039147,0.13569,0.13114,0.0023545,0.0099565,0.00084242
25,54,0.15167,0.30856,0,0.093166,0.1,0.17555,0,0.011847,0
25,55,0.53793,0.06564,0.018452,0.095294,0.11057,0.16893,0,0.0095342,4.2625e-05
25,56,-0.19351,-0.37732,0.033333,0,0.1224,0.1,0,0.0059589,-0.017246
25,57,0.37923,0.46567,0.021121,0.04423,0.11138,0.14286,0,0.0080531,0.0029342
25,58,1.1715,0.30467,0,0.041796,0.1,0.13362,0,0.0099936,0
25,59,0.69786,0.30283,0,0.023966,0.1,0.11924,0,0.0089163,0
25,61,0.21564,0.22111,0,0.024011,0.1,0.11928,0,0.0058895,0
25,62,-0.066358,0.45006,0,0.075678,0.1,0.16287,0,0.010175,0
25,64,-0.43606,-0.11897,0.021686,0,0.11375,0.1,0,0.00585,-0.0012818
25,65,-0.68568,-0.22683,0,0.020646,0.1,0.12563,0,0.0046071,0
25,67,-0.33653,-0.24453,0.043734,0.016092,0.12316,0.11046,0,0.0085782,0.0090092
25,68,-0.58508,-0.08144,0.13839,0.023887,0.18026,0.12232,0.0009418,0.0070315,-0.0095997
25,69,0.20182,-0.17826,0.023811,0.034465,0.11133,0.12511,0,0.0067254,-0.0014579
25,70,-0.15458,0.023063,0.020096,0.019951,0.11167,0.11523,0,0.0068178,-0.0011621
25,71,-0.39559,0.11156,0.026743,0,0.11969,0.1,0,0.0071054,-0.0029351
25,72,-0.265,0.075143,0.11135,0.048757,0.16651,0.13171,0.00075897,0.0060139,-0.00932
25,74,-0.33833,0.166,0,0.062846,0.1,0.14714,0,0.0072033,0
25,75,0.030773,0.061193,0.018183,0,0.11145,0.1,0,0.0030851,-0.0094616
25,76,0.1252,-0.0094032,0,0.04765,0.1,0.13099,0,0.0034782,0
25,77,-0.5174,0.20611,0.064003,0.033333,0.14098,0.12168,0,0.013605,-0.0057194
25,79,0.4814,-0.094111,0.058595,0.035777,0.13379,0.13056,0,0.0083642,0.0063931
25,80,-0.11769,0.079788,0.01953,0,0.1106,0.1,0,0.0078679,-0.012008
25,81,-0.22989,-0.15469,0.036943,0,0.12027,0.1,0,0.0058526,-0.0015834
25,84,0.58925,-0.21032,0,0.063004,0.1,0.14892,0,0.0060474,0
25,85,0.072605,-0.038422,0.018003,0.023368,0.10857,0.13047,0,0.0058939,0.010608
25,87,-0.047408,-0.013351,0.057656,0,0.12744,0.1,0,0.0085312,0.0065184
25,90,0.10849,-0.38099,0.043372,0,0.12271,0.1,0,0.0061127,-0.0048193
25,91,-0.027478,-0.48668,0.047977,0.036049,0.12283,0.12344,0,0.003414,0.021902
25,92,0.089956,-0.43457,0.016092,0,0.10944,0.1,0,0.005155,-0.0054154
25,93,-0.17469,-0.22175,0.019,0.03917,0.10904,0.12547,0,0.0043795,0.0026541
25,94,0.054075,-0.011228,0.023604,0,0.11259,0.1,0,0.0036119,-0.0069842
25,96,0.014785,-0.06736,0.019951,0.026768,0.1106,0.11741,0,0.0033771,-0.0030841
25,97,-0.1723,-0.14862,0.058122,0,0.1397,0.1,0,0.0043414,0.0039435
25,98,0.30101,0.023407,0,0.040242,0.1,0.13907,0,0.0045039,0
25,99,0.66211,0.13011,0.080674,0.037393,0.14958,0.13842,0,0.0057069,-0.022547
25,100,0.24534,-0.010735,0.035036,0,0.12135,0.1,0,0.0040723,0.00080579
25,101,0.31314,0.17907,0.020317,0,0.11054,0.1,0,0.0067363,-0.0012907
25,103,-0.059107,-0.13846,0.04781,0.053447,0.13285,0.14359,0,0.0069286,-0.013206
25,104,-0.042862,0.092055,0.032133,0.067233,0.11529,0.14372,0,0.0083123,0.0048734
26,2,0.64223,-0.48562,0,0.052256,0.1,0.15138,0.012916,0.0053304,0
26,3,1.1767,0.50373,0.017215,0.070262,0.11266,0.16644,0,0.0065721,0.019027
26,4,0.86132,-0.81697,0.064643,0.024776,0.14745,0.12369,0,0.014685,0.071343
26,5,1.229,0.67509,0.026636,0.03637,0.11753,0.13463,0,0.0063608,0.03252
26,6,0.87754,0.60624,0,0.038642,0.1,0.13177,0,0.0054221,0
26,7,1.3266,0.52471,0.034236,0.02236,0.12716,0.11839,0,0.004505,0.037568
26,8,1.3602,0.78643,0,0.038921,0.1,0.132,0,0.0058505,0
26,9,0.62179,0.34308,0.02612,0.024901,0.11913,0.12329,0,0.0060927,0.029761
26,11,1.595,0.56539,0,0.022852,0.1,0.12301,0,0.0071445,0
26,12,1.3256,0.48864,0,0.024572,0.1,0.12311,0,0.0070942,0
26,13,1.0929,0.52887,0.025395,0.030415,0.11671,0.13053,0,0.0030544,0.02456
26,14,1.0554,0.42587,0.051373,0,0.14263,0.1,0,0.0026586,0.065416
26,15,0.83147,0.37415,0.045323,0.086017,0.13352,0.1832,0,0.0028893,0.064693
26,16,0.59312,0.32698,0.020631,0,0.11358,0.1,0,0.0036889,0.019707
26,17,1.238,0.56574,0.038338,0.10669,0.12662,0.19955,0,0.0028032,0.044002
26,18,0.75335,0.20402,0.037575,0,0.12473,0.1,0,0.0024005,0.05353
26,19,1.0203,0.53981,0,0.044696,0.1,0.15528,0,0.0029718,0
26,20,1.2263,0.48868,0.060943,0,0.15144,0.1,0,0.0031055,0.075576
26,21,1.1996,0.43415,0.04871,0.041625,0.13206,0.13616,0.0021526,0.0032464,0.044633
26,22,1.1008,0.46215,0.051509,0.070309,0.1353,0.16911,0,0.003196,0.071193
26,23,2.0158,0.35167,0,0.040262,0.1,0.14493,0,0.013621,0
26,24,1.8288,0.4554,0.018885,0.032319,0.11383,0.13145,0,0.0061906,0.021517
26,25,1.0435,0.42413,0,0.034672,0.1,0.13386,0,0.0044058,0
26,26,1.8201,0.8837,0,0.021224,0.1,0.11963,0,0.0074423,0
26,27,1.2209,0.24004,0,0.043811,0.1,0.16234,0,0.0074681,0
26,28,0.51712,0.42142,0,0.01861,0.1,0.1153,0,0.015037,0
26,29,1.3578,0.57864,0.021099,0.039242,0.11918,0.14405,0,0.007065,0.016664
26,31,1.0755,0.18665,0.016071,0,0.11221,0.1,0,0.0092166,0.019445
26,32,1.1786,0.62612,0,0.043316,0.1,0.14569,0,0.0079959,0
26,33,0.69831,0.66085,0.022964,0.015804,0.11511,0.113,0,0.011962,0.027065
26,34,1.2935,0.76578,0.015481,0.014807,0.1116,0.11391,0,0.011024,0.028312
26,35,1.2997,0.51202,0,0.068562,0.1,0.17492,0,0.0083781,0
26,38,1.5909,0.70272,0.098292,0.052904,0.16469,0.14741,0,0.0075485,0.16517
26,39,1.5582,0.68134,0.023977,0.012415,0.11578,0.11139,0,0.0057938,0.028403
26,40,1.4268,0.53401,0,0.016079,0.1,0.11322,0,0.0056698,0
26,41,0.78983,0.46718,0.053018,0.021099,0.13799,0.125,0,0.0071946,0.060831
26,42,1.3314,0.32389,0.020352,0.032409,0.11339,0.14549,0,0.0072973,0.023987
26,43,1.3234,0.57544,0.019491,0.017751,0.11283,0.1146,0.0096567,0.0039565,0.019607
26,44,1.6414,0.8575,0.028629,0.051316,0.12565,0.15342,0,0.0049634,0.023948
26,46,1.6523,0.5106,0.059544,0,0.13919,0.1,0,0.0068907,0.061974
26,47,1.4246,0.72276,0,0.068768,0.1,0.16797,0,0.0036744,0
26,48,1.5206,0.50166,0,0.052393,0.1,0.15275,0,0.0038263,0
26,49,1.21,0.49514,0.021072,0.016071,0.11544,0.11322,0,0.0058185,0.024009
26,50,1.4577,0.25003,0.024032,0.016795,0.1177,0.11627,0,0.0067234,0.022579
26,51,0.93954,0.47132,0.018103,0.04373,0.11191,0.14624,0,0.020431,0.016351
26,53,1.7457,1.0029,0.019486,0.01664,0.11282,0.12317,0,0.0086873,0.03928
26,54,1.2611,0.5604,0,0.05714,0.1,0.16516,0,0.0074713,0
26,55,0.87367,0.49869,0.01789,0,0.11177,0.1,0,0.0063826,0.022562
26,56,1.5512,0.49476,0.019763,0,0.12142,0.1,0,0.0055656,0.031441
26,57,1.56,0.66651,0.039726,0.019398,0.13084,0.11925,0,0.004044,0.035831
26,58,0.22757,0.52587,0.055618,0,0.14344,0.1,0,0.0067519,0.06839
26,59,1.5251,0.53296,0.087197,0.043282,0.16263,0.1436,0,0.0039923,0.088322
26,60,0.98955,0.34985,0.049665,0.021187,0.14209,0.12484,0,0.0026913,0.060565
26,61,0.64981,0.34416,0.019789,0,0.11302,0.1,0,0.002146,0.020285
26,62,1.1683,0.67221,0,0.019586,0.1,0.11611,0,0.0035668,0
26,63,1.4978,0.35842,0.039794,0,0.14145,0.1,0,0.0084101,0.054536
26,64,1.4805,0.72489,0,0.01809,0.1,0.11488,0,0.0079857,0
26,65,1.0058,0.67692,0,0.048123,0.1,0.13957,0,0.011355,0
26,66,1.2521,0.14919,0.021458,0,0.11645,0.1,0,0.0071258,0.019946
26,67,1.1394,0.60122,0.017175,0.13675,0.1113,0.23259,0,0.0048041,0.020969
26,68,1.2878,0.89357,0.024776,0.019801,0.12404,0.11628,0,0.0048723,0.02134
26,69,1.5666,0.096478,0.035739,0,0.12509,0.1,0,0.0056797,0.024993
26,71,0.95519,0.50545,0,0.042307,0.1,0.13479,0,0.0025768,0
26,73,0.14158,-0.069878,0.04415,0,0.13118,0.1,0,0.0045311,0.039678
26,74,1.1846,0.40459,0,0.023977,0.1,0.12196,0,0.0032487,0
26,75,1.6778,0.63957,0.079298,0.045834,0.15524,0.14455,0,0.0048473,0.10488
26,76,2.1688,0.40594,0,0.017052,0.1,0.12569,0,0.0081379,0
26,77,2.2342,1.6571,0,0.046995,0.1,0.14842,0,0.0059389,0
26,78,-0.3998,0.31171,0,0.013429,0.1,0.11716,0,0.011067,0
26,80,1.2956,0.80073,0,0.036403,0.1,0.13764,0,0.004944,0
26,81,0.96767,0.55749,0,0.012922,0.1,0.1126,0,0.0049213,0
26,82,1.5452,0.69148,0.099862,0.050614,0.18886,0.14162,0,0.0081944,0.12078
26,84,-0.14213,0.025894,0.021913,0,0.11442,0.1,0,0.0050822,0.048956
26,85,1.1274,0.7337,0.051388,0.015153,0.13382,0.11246,0,0.0027016,0.073599
26,86,1.1314,0.59226,0.036333,0,0.13028,0.1,0,0.0042784,0.044978
26,87,0.56256,0.30437,0.04045,0,0.13063,0.1,0,0.0033687,0.056447
26,88,0.95914,0.73561,0.04856,0,0.14402,0.1,0,0.004973,0.056251
26,89,0.56986,0.29468,0.019578,0.039731,0.11773,0.13267,0,0.002733,0.022658
26,91,0.90326,0.36797,0,0.018103,0.1,0.12177,0,0.0022572,0
26,94,0.89736,0.30326,0.016489,0,0.1145,0.1,0,0.0028603,0.01371
26,95,0.70337,0.19207,0,0.016915,0.1,0.11391,0,0.0044027,0
26,96,0.51178,0.44449,0.024572,0.01538,0.11617,0.11438,0,0.0036193,0.032572
26,97,0.85031,0.60458,0.050097,0,0.13792,0.1,0,0.004291,0.053373
26,98,1.1683,0.46706,0.026626,0,0.13311,0.1,0,0.0051342,0.041143
26,101,0.51353,0.77387,0.036675,0,0.13217,0.1,0,0.0079903,0.052319
26,103,1.0379,0.67631,0.026804,0.017909,0.12218,0.11764,0,0.0032787,0.043997
26,105,1.104,0.33446,0.023275,0.022722,0.11726,0.12646,0,0.0037362,0.027389
26,106,0.95777,0.73976,0.034115,0,0.12245,0.1,0,0.0049505,0.034772
26,107,1.2354,0.91391,0.056133,0,0.13694,0.1,0,0.0038041,0.063252
26,108,1.3194,0.69648,0,0.036299,0.1,0.12985,0,0.005368,0
26,109,1.0884,0.78199,0.01376,0,0.10906,0.1,0,0.0054707,0.013839
26,111,1.1331,1.0158,0,0.018918,0.1,0.11556,0,0.0042754,0
26,112,1.291,0.76541,0.019398,0.021393,0.1167,0.1207,0,0.0099991,0.030261
26,113,1.3343,0.77696,0,0.023681,0.1,0.12656,0,0.0053438,0
26,114,1.1313,0.74771,0.03969,0.022036,0.12765,0.12245,0,0.0074543,0.067243
26,115,0.92953,0.50531,0,0.021272,0.1,0.11749,0,0.009192,0
26,116,0.49761,0.3068,0.021447,0.017548,0.1159,0.12043,0,0.0052606,0.025237
26,118,0.78391,0.30075,0.014715,0,0.10968,0.1,0,0.0031734,0.016941
26,119,1.1645,0.17636,0,0.018923,0.1,0.12634,0,0.0037536,0
26,120,1.5689,0.53893,0.080498,0.017279,0.17034,0.11421,0,0.0052932,0.084018
26,121,0.6998,0.22647,0.012415,0.01403,0.10946,0.11154,0,0.0015002,0.019345
26,123,0.8483,0.29709,0.015801,0.01431,0.11317,0.11453,0,0.0038272,0.019561
26,125,0.83649,0.40332,0.048192,0.028629,0.13587,0.13616,0,0.0021001,0.071831
26,126,0.98019,0.33195,0.021187,0.028271,0.11981,0.14259,0,0.0026051,0.020966
26,127,1.0683,0.54059,0.082691,0.018952,0.1704,0.11558,0,0.0025935,0.085567
26,128,1.1513,0.36546,0,0.014715,0.1,0.1121,0,0.0031324,0
26,129,1.1053,0.59584,0.017791,0.03302,0.11171,0.13656,0,0.0072578,0.018564
26,130,0.76705,0.38624,0,0.016695,0.1,0.12085,0,0.0016689,0
26,131,1.1573,0.14947,0.048158,0.057502,0.13734,0.15537,0,0.0035062,0.033495
26,132,0.99655,0.20831,0.022064,0,0.11452,0.1,0,0.0029542,0.02251
26,133,1.025,0.2688,0,0.057945,0.1,0.1544,0,0.0024534,0
26,134,1.2279,0.26893,0.038573,0,0.12689,0.1,0.0096567,0.0029576,0.044439
26,135,1.1599,0.50725,0.040281,0.013503,0.13128,0.11373,0,0.005678,0.023354
26,136,1.3921,-0.16955,0.029257,0.043664,0.11925,0.14007,0,0.0090111,0.044487
26,137,1.5812,0.52783,0.040195,0,0.12819,0.1,0,0.0074924,0.044179
26,138,0.51711,0.25851,0.037383,0.030072,0.13715,0.12824,0,0.0022044,0.042201
26,139,0.71719,0.18582,0.017909,0.019407,0.11443,0.11977,0,0.0018094,0.018588
26,140,0.84624,0.34494,0.10945,0,0.17827,0.1,0.0012916,0.0020406,0.107
26,141,0.70008,0.24359,0.016695,0.04549,0.11099,0.15185,0,0.0035151,0.012806
26,142,0.53402,0.23567,0.012922,0.018963,0.1085,0.11859,0,0.0019905,0.012505
26,143,1.4078,0.52152,0.092714,0.022652,0.1769,0.12389,0,0.0032567,0.097985
26,146,0.92955,0.45681,0.021393,0.021458,0.11643,0.11764,0,0.004855,0.02762
26,148,1.2294,0.51019,0,0.028324,0.1,0.13367,0,0.0061385,0
26,151,1.006,0.32422,0,0.054506,0.1,0.14861,0.0032189,0.011875,0
26,152,0.43759,0.43766,0,0.021465,0.1,0.11765,0,0.012213,0
26,153,0.9355,0.21355,0.034123,0,0.12445,0.1,0,0.0023618,0.032307
26,154,0.96712,0.1814,0,0.068538,0.1,0.16863,0,0.0026469,0
26,155,0.98991,0.65502,0.048336,0.017475,0.13562,0.1178,0,0.0043111,0.058821
26,156,0.94318,0.14364,0,0.015483,0.1,0.115,0,0.0040047,0
26,157,0.94215,0.60007,0.032229,0.019946,0.12833,0.12548,0,0.0024435,0.026797
26,158,0.81432,0.36089,0.019215,0,0.1174,0.1,0,0.0019944,0.022237
26,159,1.2309,0.59457,0.034039,0.017602,0.13341,0.11447,0,0.0029191,0.047811
26,160,1.2953,0.45113,0.028643,0.019781,0.12326,0.12351,0,0.0087253,0.024056
27,1,0.69435,0.31019,0.01344,0.062255,0.11173,0.15623,0,0.0040574,0.013727
27,2,0.62554,0.43964,0,0.025353,0.1,0.12902,0,0.0045115,0
27,3,0.32055,0.14309,0,0.031378,0.1,0.13479,0,0.0041564,0
27,4,0.66734,0.22735,0.059042,0.015381,0.15576,0.11287,0,0.0046619,0.045896
27,5,0.58156,0.298,0.014842,0.028895,0.11107,0.13963,0,0.0038422,0.018365
27,6,0.58064,0.18948,0.044364,0.024906,0.1452,0.13771,0,0.0045219,0.055488
27,7,0.75517,0.30228,0.022011,0.016464,0.12618,0.11631,0,0.0047263,0.031687
27,8,0.94662,0.10396,0.015567,0.036308,0.11283,0.1371,0,0.0050209,0.012759
27,9,0.84786,-0.0015203,0.02195,0.038275,0.12101,0.14134,0,0.0062175,0.018982
27,11,0.94199,-0.062238,0.035311,0,0.13762,0.1,0,0.0054346,0.040346
27,13,1.5152,0.059635,0.017317,0.019153,0.11743,0.11946,0,0.008048,0.013569
27,14,0.80964,-0.34546,0.022642,0.043965,0.12333,0.14152,0,0.0066029,0.011947
27,15,0.57688,-0.054541,0.040008,0,0.13863,0.1,0,0.0057042,0.051997
27,16,1.1214,-0.10489,0.054097,0,0.14846,0.1,0,0.0070957,0.065023
27,17,0.84142,0.21459,0.017165,0.02034,0.1128,0.12746,0,0.0067366,0.012205
27,18,1.1857,-0.11131,0.054517,0.017554,0.14387,0.11838,0,0.0096989,0.038277
27,19,0.65605,-0.090273,0,0.012832,0.1,0.11597,0,0.0043765,0
27,20,0.68443,0.048183,0.021276,0.023347,0.11942,0.12969,0,0.0043771,0.015611
27,21,0.7304,0.31978,0,0.018958,0.1,0.11586,0,0.0044772,0
27,23,1.2607,0.43945,0.06101,0.060152,0.15736,0.15955,0,0.0042331,0.045545
27,24,0.21825,0.0064151,0.026562,0.016235,0.12213,0.11868,0,0.0043322,0.018443
27,25,0.21898,0.052334,0,0.039671,0.1,0.139,0,0.0047517,0
27,26,0.33146,-0.16159,0.059088,0.038602,0.15935,0.15199,0,0.0043717,0.042336
27,27,0.81656,-0.098474,0.049756,0.037847,0.1535,0.13391,0,0.0045833,0.04124
27,28,0.80688,-0.29536,0.048565,0.019523,0.13889,0.12187,0,0.0046366,0.035704
27,29,0.36273,-0.31049,0.040821,0.089374,0.13991,0.20018,0,0.0044257,0.041193
27,30,1.0214,0.18715,0.02282,0.033123,0.11702,0.13403,0,0.0042167,0.028238
27,31,0.52534,-0.20456,0,0.094387,0.1,0.19604,0.0016729,0.0047113,0
27,32,0.80918,0.23479,0.039846,0.016625,0.13134,0.12069,0.0033458,0.0045797,0.047909
27,33,1.0271,-0.059953,0.015332,0.018306,0.11651,0.11532,0,0.0052413,0.01732
27,34,1.2013,-0.78299,0.058997,0.036498,0.14399,0.13252,0,0.0078839,0.024074
27,35,0.79269,-0.14342,0.020637,0.016955,0.11721,0.11624,0,0.004892,0.022366
27,36,1.2402,-0.0113,0.01964,0.058631,0.11464,0.16203,0,0.0050826,0.024302
27,37,0.60821,-0.057757,0.018841,0.03183,0.12699,0.13116,0,0.0054291,0.013805
27,38,1.1277,-0.18986,0,0.015826,0.1,0.11324,0,0.0054506,0
27,39,0.58903,0.0086567,0.072903,0.069861,0.17027,0.1627,0,0.0043254,0.038578
27,40,0.60307,-0.052552,0,0.030228,0.1,0.1307,0,0.0046821,0
27,41,0.50748,-0.27887,0,0.1014,0.1,0.21957,0,0.0050939,0
27,44,0.96944,-0.21589,0,0.019642,0.1,0.11918,0,0.0067671,0
27,45,1.2374,-0.30866,0,0.080192,0.1,0.20149,0,0.0084262,0
27,46,1.5972,0.026174,0.058011,0,0.1502,0.1,0,0.0059231,0.056317
27,47,1.1143,0.035041,0,0.040255,0.1,0.13368,0,0.0072452,0
27,48,1.6482,0.017288,0,0.010533,0.1,0.10881,0,0.0064487,0
27,49,2.1145,0.020048,0.020394,0,0.11521,0.1,0,0.013157,0.023259
27,51,0.89202,-0.077464,0.017353,0,0.12176,0.1,0,0.0070229,0.022316
27,52,1.1328,-0.21483,0,0.036286,0.1,0.13324,0,0.0068064,0
27,53,1.6158,-0.44823,0,0.081663,0.1,0.19164,0,0.0084832,0
27,54,0.78358,-0.30982,0.04688,0.080416,0.13496,0.18638,0,0.0055516,0.065328
27,55,1.6602,-0.04891,0,0.017418,0.1,0.11457,0,0.006153,0
27,57,0.97115,-0.58079,0.010533,0,0.10785,0.1,0,0.0082749,0.01736
27,59,1.2363,-0.19462,0,0.029758,0.1,0.1464,0,0.0064956,0
27,60,1.5979,0.10551,0,0.04973,0.1,0.15325,0,0.008313,0
27,64,0.82205,0.28483,0.067388,0.1207,0.15025,0.21806,0,0.0074021,0.052498
27,65,1.338,0.58931,0.024274,0.025064,0.13084,0.12097,0,0.0091199,0.014298
27,66,0.96947,0.28818,0.033014,0,0.13317,0.1,0,0.0088051,0.023829
27,67,1.2555,-0.17328,0.021629,0,0.11828,0.1,0,0.0063218,0.019208
27,68,0.7099,0.2143,0.015655,0.012913,0.11167,0.1108,0,0.0061864,0.0034281
27,69,1.1566,-0.54767,0.034879,0.062566,0.12867,0.16264,0,0.0072846,0.025947
27,70,0.93867,0.10588,0.037065,0.022285,0.13039,0.12161,0,0.0056499,0.044505
27,71,0.81401,0.23754,0,0.037991,0.1,0.14709,0,0.0056301,0
27,73,1.5994,0.41194,0.018346,0,0.11368,0.1,0,0.0078458,0.0058905
27,74,1.2477,0.35281,0.055899,0,0.14168,0.1,0,0.0054866,0.075623
27,75,1.4972,0.078528,0.015087,0,0.11448,0.1,0,0.0064051,0.01745
27,76,1.5518,0.058848,0.014653,0.018365,0.11093,0.11802,0,0.0085347,0.013499
27,78,0.92838,0.020708,0.068798,0.012418,0.16584,0.11391,0,0.0062913,0.080369
27,80,0.92163,0.258,0.022158,0.035206,0.12099,0.13598,0,0.0060053,0.014815
27,81,2.09,-0.28606,0.012913,0,0.11075,0.1,0,0.0091724,0.0091671
27,83,0.83025,-0.10222,0.034767,0.019046,0.13234,0.11593,0,0.0066907,0.036398
27,84,1.0846,0.36066,0.014444,0.029033,0.11077,0.12429,0,0.0051303,0.0085025
27,85,1.3111,0.59341,0.023872,0,0.12216,0.1,0,0.0059274,0.023964
27,86,0.97294,0.28171,0,0.02192,0.1,0.11834,0,0.005758,0
27,88,1.0838,0.26333,0.012836,0.020637,0.11186,0.12007,0,0.005135,0.0089612
27,89,1.0188,0.29422,0.017236,0.030319,0.11556,0.12812,0,0.0053585,0.015885
27,90,1.0274,0.053581,0,0.021175,0.1,0.12077,0,0.0058805,0
27,91,1.2374,0.35407,0.014867,0.013292,0.11109,0.113,0,0.0077344,0.012826
27,93,1.1046,-0.21167,0.055614,0.02196,0.14917,0.12728,0,0.006,0.050116
27,94,0.50583,0.38083,0.013943,0.035314,0.11193,0.13451,0,0.005142,0.0096831
27,95,0.81908,0.42644,0.014751,0.028315,0.111,0.12995,0,0.0049494,0.010018
27,96,0.65048,0.14058,0.019642,0.017816,0.11465,0.1167,0,0.004833,0.019042
27,97,1.4275,0.60896,0.020371,0,0.11721,0.1,0,0.0057532,0.018091
27,98,0.88152,0.22582,0.041636,0,0.14205,0.1,0,0.0063118,0.03798
27,99,1.0199,0.48959,0.016414,0,0.11224,0.1,0,0.0061024,0.014161
27,101,1.5029,0.18234,0.019643,0.020966,0.11807,0.12925,0,0.0069576,0.013163
27,102,1.4041,-0.19423,0.043459,0,0.13835,0.1,0,0.00696,0.048843
27,103,1.1624,0.21348,0,0.020195,0.1,0.1169,0,0.00568,0
27,104,0.58865,0.13343,0,0.014444,0.1,0.11502,0,0.0058654,0
27,105,0.95845,-0.66573,0,0.021327,0.1,0.12271,0,0.0054021,0
27,106,1.2079,-0.062992,0.05252,0,0.14199,0.1,0,0.0073469,0.036075
27,107,0.76351,0.052271,0.018046,0,0.11938,0.1,0,0.0060078,0.021678
27,108,1.1405,-0.01086,0,0.020394,0.1,0.11706,0,0.0067883,0
27,111,1.3375,0.30354,0.017816,0.012222,0.11523,0.11205,0,0.005023,0.011589
27,112,1.3026,-0.23302,0.015608,0,0.11164,0.1,0,0.006636,0.020268
27,113,0.25,-0.45758,0,0.0168,0.1,0.11405,0,0.0075671,0
27,114,0.68557,0.072491,0,0.015051,0.1,0.118,0,0.0046517,0
27,115,0.81959,0.18212,0.012222,0.015567,0.1105,0.11785,0,0.0048143,0.016346
27,116,1.0668,0.2076,0.037852,0,0.14256,0.1,0,0.0047081,0.022625
27,117,0.95615,0.1305,0,0.017869,0.1,0.11495,0,0.0043245,0
27,119,1.5755,0.14521,0.045176,0,0.14196,0.1,0,0.0076921,0.016098
27,120,1.0162,0.23112,0.018365,0.02069,0.11519,0.11731,0,0.0059007,0.028498
27,121,0.5502,0.39861,0,0.013041,0.1,0.11091,0,0.0050433,0
27,122,0.57104,0.365,0.020969,0.018158,0.11564,0.11715,0,0.0049642,0.03495
27,123,0.34613,0.064394,0,0.035813,0.1,0.12996,0,0.0049915,0
27,124,2.0063,-0.28208,0.016089,0.018216,0.112,0.11839,0,0.0069725,0.0096176
27,125,1.7117,0.083025,0,0.018226,0.1,0.1212,0,0.0079918,0
27,126,0.92124,-0.25534,0,0.047252,0.1,0.15281,0,0.0058166,0
27,127,0.32108,-0.21105,0,0.018346,0.1,0.11535,0,0.0056793,0
27,128,1.4393,0.42489,0.020568,0,0.12415,0.1,0,0.0061065,0.025931
27,130,1.5726,0.018212,0,0.020634,0.1,0.12099,0,0.013651,0
27,132,1.2379,0.16919,0,0.013497,0.1,0.11339,0,0.0048533,0
27,133,0.71309,-0.47394,0.013041,0,0.10972,0.1,0,0.0048806,0.0071751
27,134,1.0854,0.070723,0.02048,0,0.11723,0.1,0,0.0050502,0.019387
27,135,0.57131,0.0011672,0,0.012516,0.1,0.11047,0,0.0052292,0
27,136,0.75248,-0.31875,0.017869,0,0.11332,0.1,0,0.0066331,0.017085
27,137,0.16704,-0.22273,0.021175,0.020617,0.11579,0.11725,0,0.0057047,0.021756
27,138,0.27629,0.34419,0.017558,0.056289,0.11704,0.17117,0,0.012393,0.014556
27,139,0.82902,-0.60631,0.03063,0.017558,0.1301,0.12515,0,0.0065275,0.034135
27,140,1.4339,-0.38824,0.015381,0,0.11787,0.1,0,0.0058657,0.010264
27,141,1.1292,-0.086649,0.019551,0.01352,0.11458,0.11548,0,0.0050852,0.0099215
27,143,0.80897,0.25287,0.012516,0,0.10933,0.1,0,0.0048634,0.0071507
27,145,1.4189,0.57356,0.013292,0.020202,0.11101,0.1169,0,0.0053209,0.016448
