ibrain,stage,cellid,x,y,dist,lat,ac,af,as,selfc,selsc
12,46,21,64,276,167.64,228,0.019399,0.01968,0.015841,-0.034616,0.41797
12,46,22,100,268,177.74,240,0.0066186,0.0054679,0.0083084,0.54609,-0.70692
12,46,23,80,240,143.34,144,0.017112,0.012451,0.018533,0.87213,-0.23938
12,46,24,116,240,166.14,240,0.007939,0.0062676,0.0088721,0.87311,-0.43297
12,46,25,100,208,132.51,192,0.0074681,0.0058738,0.008399,0.68836,-0.3405
12,46,26,104,160,111.05,216,0.010977,0.0083074,0.013557,0.96145,-0.69905
12,46,27,144,216,172.48,240,0.0079526,0.005371,0.0077427,1.0031,0.063924
12,46,28,248,224,268.52,228,0.0076203,0.0061325,0.009794,0.75552,-0.98095
12,46,29,268,272,307.58,276,0.01028,0.0073801,0.010492,1.0367,-0.057382
12,46,30,260,424,399.22,684,0.0047174,0.0040786,0.0048276,0.3605,-0.060983
12,46,31,344,364,421.14,1596,0.0063754,0.0051185,0.0072466,0.7022,-0.47053
12,46,32,328,328,387.83,372,0.0089246,0.0054425,0.0094491,1.0417,-0.12291
12,46,33,328,300,373.64,396,0.0082396,0.0057272,0.0085684,1.0355,-0.11137
12,46,34,256,308,316.99,300,0.0082371,0.0060554,0.0077389,1.134,0.25049
12,46,35,388,260,412.13,228,0.0078721,0.0057857,0.0087988,0.87389,-0.32304
12,46,36,440,264,462.64,516,0.0058832,0.0048295,0.0065291,0.56127,-0.34263
12,46,37,420,296,454.98,168,0.0060488,0.0046854,0.0070992,0.7522,-0.53771
12,46,38,232,356,330.19,228,0.0068247,0.0056217,0.0065338,0.57095,0.12268
12,46,39,296,372,388.06,264,0.0059623,0.0054661,0.0060837,0.27513,-0.068951
12,46,40,304,448,446.44,420,0.0045091,0.0042934,0.0052169,0.10623,-0.34197
12,46,41,272,340,349.17,324,0.0091025,0.0060673,0.0091087,1.2069,-0.0020601
12,46,42,248,124,248.02,276,0.0080009,0.0052989,0.010422,1.5216,-0.81585
12,46,43,316,108,316.27,216,0.015288,0.0089361,0.019361,1.056,-0.57236
12,46,44,348,140,348.52,216,0.0084256,0.0069032,0.0085665,0.53667,-0.041316
12,46,45,328,156,329.86,264,0.0072324,0.0065489,0.0087665,0.25181,-0.51708
12,46,46,68,332,221.63,384,0.010452,0.0096023,0.01219,0.20811,-0.33121
12,46,47,200,384,330.36,348,0.011765,0.010933,0.012331,0.29335,-0.16877
12,46,48,224,400,357.75,252,0.0051104,0.0051578,0.0056435,-0.021546,-0.27251
12,46,49,188,344,291.63,288,0.0065992,0.0057301,0.0091037,0.38571,-0.87246
12,46,50,208,240,239.61,516,0.00738,0.0052753,0.0091838,0.94281,-0.63579
12,46,51,232,272,276.78,204,0.0070117,0.0054575,0.0078927,0.94552,-0.42963
12,46,52,224,200,237.5,228,0.012081,0.007425,0.016008,1.6189,-0.81999
12,46,53,240,172,245.35,204,0.0087656,0.0068254,0.011672,0.84137,-0.62607
12,46,54,192,176,199.71,276,0.01312,0.0089131,0.013962,1.0859,-0.20137
12,46,55,216,144,217.22,384,0.0079518,0.0059016,0.0095621,1.1452,-0.65337
12,46,56,388,384,468.7,144,0.0058451,0.0051185,0.0059811,0.40074,-0.076709
12,46,57,144,372,289.33,360,0.0065452,0.0053546,0.0067963,0.60515,-0.1073
12,46,58,172,152,174.76,228,0.010762,0.0068152,0.010603,1.4984,0.057523
12,46,59,280,124,280.02,240,0.0092426,0.0064094,0.0099887,0.68439,-0.17386
12,46,60,420,176,423.58,468,0.0062159,0.005173,0.0064012,0.49465,-0.086876
12,46,61,392,148,392.92,324,0.0081091,0.0056836,0.0082435,0.7725,-0.040013
12,46,62,292,304,344.58,252,0.011435,0.0067247,0.010844,2.1573,0.20743
12,46,63,260,384,369.78,384,0.010312,0.0072937,0.010394,1.0517,-0.025488
12,46,64,160,248,204.24,228,0.0064005,0.0049008,0.0067538,0.74963,-0.16508
12,46,65,260,196,270.59,288,0.0072836,0.0062379,0.009032,0.49817,-0.92833
12,46,66,368,416,471.61,240,0.0049036,0.004419,0.0047272,0.34491,0.12373
12,46,67,132,448,352.59,144,0.0044073,0.0041944,0.0046599,0.12225,-0.15647
12,46,68,456,188,460.89,384,0.0062203,0.005098,0.0057647,0.51097,0.20908
12,46,69,200,276,253,348,0.0064965,0.005031,0.0071072,0.74257,-0.29841
12,46,70,64,164,77.073,204,0.012807,0.0082764,0.017391,1.1676,-0.76649
12,46,71,208,104,208.7,228,0.0087851,0.0053919,0.01021,1.0665,-0.29506
12,46,72,308,268,341.26,288,0.0081711,0.0064738,0.0078682,0.78422,0.13617
12,46,73,200,316,279.29,276,0.0072728,0.0057788,0.0072261,1.0481,0.031599
12,46,74,128,340,253.62,276,0.008199,0.0054488,0.00883,1.3696,-0.21479
12,46,75,280,160,282.7,228,0.0078605,0.0054579,0.0093853,1.2887,-0.66659
12,46,76,156,88,159.46,312,0.00837,0.0052858,0.0088468,1.2305,-0.14175
12,46,77,376,292,413.03,516,0.0061494,0.0050896,0.0070423,0.5742,-0.38605
12,46,78,96,324,224.5,192,0.0090129,0.0078573,0.010064,0.33796,-0.2431
12,46,79,160,52,174.27,336,0.0091886,0.0052879,0.010935,1.2967,-0.48258
12,46,80,312,48,320.44,288,0.0055252,0.004824,0.0056598,0.41674,-0.072728
12,46,81,360,332,417.25,348,0.011892,0.0083968,0.011627,0.7173,0.05161
12,46,82,116,96,118.68,216,0.0072757,0.0048868,0.0087536,1.0427,-0.46485
12,46,83,16,88,36.724,204,0.019044,0.0064583,0.026502,2.0598,-0.72704
12,46,84,136,136,136.82,204,0.0096084,0.0053227,0.012818,1.6576,-0.76299
12,46,85,140,404,315.69,396,0.0077142,0.0065109,0.010491,0.55139,-1.2763
13,46,1,332,204,53.367,216,0.012459,0.0097631,0.0092619,0.42179,0.48724
13,46,2,248,164,145.6,312,0.011716,0.0042566,0.014077,1.4989,-0.34391
13,46,3,364,164,55.714,312,0.0046629,0.0046785,0.0044668,-0.0043335,0.08128
13,46,4,384,216,5.4118e-07,468,0.0056712,0.0061226,0.0060435,-0.077952,-0.10821
13,46,5,176,180,211.09,324,0.010228,0.0071686,0.0096224,0.67556,0.11832
13,46,6,192,148,203.69,312,0.0084724,0.0041295,0.0073886,1.0468,0.22284
13,46,7,220,148,177.54,312,0.0058203,0.0035488,0.0060537,1.5213,-0.11797
13,46,8,172,216,212,420,0.0055028,0.0044466,0.0076404,0.36315,-0.70125
13,46,9,136,232,248.52,456,0.0048372,0.0040091,0.0049823,0.2569,-0.064172
13,46,10,164,252,222.93,276,0.0047195,0.0040786,0.0052258,0.3254,-0.22858
13,46,11,164,288,231.48,528,0.0055567,0.004162,0.004826,0.79964,0.36926
13,46,12,248,280,150.31,336,0.0049392,0.0040821,0.0057279,0.45896,-0.40128
13,46,13,188,260,200.88,252,0.0050984,0.0038043,0.0057985,1.0715,-0.34234
13,46,14,212,224,172.19,300,0.0045619,0.0034677,0.0052749,0.68556,-0.33517
13,46,15,228,196,157.28,300,0.0056669,0.0041398,0.0059591,0.88938,-0.15022
13,46,16,232,252,156.2,264,0.0061325,0.0051436,0.0064814,0.46444,-0.15841
13,46,17,252,232,132.97,528,0.0077454,0.0064294,0.0077858,0.25993,-0.010043
13,46,18,264,256,126.49,396,0.0088844,0.0053918,0.0084685,0.63887,0.086208
13,46,19,284,248,105,480,0.0063277,0.0041617,0.005541,0.80718,0.29291
13,46,20,284,224,100.32,312,0.0049122,0.0039182,0.0048391,0.61918,0.041998
13,46,21,280,200,105.22,288,0.0042965,0.0038167,0.0046013,0.23038,-0.2454
13,46,22,284,172,109.25,324,0.0052111,0.0045573,0.0072802,0.29222,-0.65091
13,46,23,316,156,90.686,264,0.0052871,0.0043731,0.0055501,0.4166,-0.11679
13,46,24,332,232,54.406,540,0.010751,0.0059819,0.0079342,0.64375,0.36325
13,46,25,348,192,43.267,276,0.0077814,0.0087991,0.0061757,-0.10431,0.38299
13,46,26,312,216,72,348,0.0048971,0.0038372,0.0045139,0.49169,0.16498
13,46,27,408,180,43.267,-48,0.0048242,0.0055489,0.0044303,-0.13234,0.17668
13,46,28,420,232,39.395,-24,0.0048212,0.0053854,0.0048064,-0.12772,0.0064086
13,46,29,380,272,56.143,324,0.008684,0.005744,0.0068216,0.96799,0.76707
13,46,30,412,284,73.539,300,0.0054181,0.0055964,0.0055798,-0.056207,-0.071862
13,46,31,344,288,82.365,492,0.0064289,0.0058163,0.0064597,0.12794,-0.0095955
13,46,32,348,308,98.793,144,0.0059243,0.0052654,0.00588,0.28292,0.016238
13,46,33,228,108,189.74,228,0.0057484,0.0060343,0.0056236,-0.047891,0.061693
13,46,34,192,84,233,324,0.010025,0.004059,0.012548,1.1587,-0.3852
13,46,35,260,148,141.42,300,0.0059772,0.0034556,0.0062933,1.2533,-0.14553
13,46,36,280,104,152.84,456,0.006578,0.0052709,0.0066417,0.36376,-0.018388
13,46,37,248,120,166.47,276,0.0054403,0.0039356,0.0053935,0.73555,0.031981
13,46,38,304,124,121.92,348,0.0054909,0.0046901,0.0060883,0.37746,-0.29532
13,46,39,348,128,95.079,300,0.0046321,0.004932,0.0044213,-0.081187,0.12546
13,46,40,332,104,123.48,288,0.0060332,0.0048788,0.0064107,0.47703,-0.14995
13,46,41,444,148,90.686,276,0.0050155,0.004567,0.0048202,0.25728,0.13185
13,46,42,140,200,244.52,264,0.0043062,0.002976,0.0046524,1.1395,-0.26174
13,46,43,108,196,276.72,360,0.0041791,0.0044955,0.0048201,-0.080144,-0.4757
13,46,44,80,220,304.03,408,0.012738,0.012694,0.012962,0.0051806,-0.036462
13,46,45,80,180,306.12,432,0.0053735,0.0036878,0.0057421,0.78229,-0.15193
13,46,46,72,148,319.32,420,0.01066,0.0074654,0.010315,1.2095,0.12946
13,46,47,76,104,327.73,432,0.0055871,0.0069611,0.006484,-0.14744,-0.43061
13,46,48,96,120,303.58,444,0.0061362,0.0041271,0.0057748,0.89889,0.15957
13,46,49,148,140,247.94,360,0.0046714,0.003571,0.0051586,0.44504,-0.28285
13,46,50,116,172,271.59,312,0.0047268,0.0038425,0.0053848,0.66058,-0.45158
13,46,51,128,104,279.43,288,0.0046626,0.0038879,0.0050778,0.71089,-0.35865
13,46,52,132,128,266.92,396,0.0053816,0.0044505,0.0064097,0.18586,-0.33417
13,46,53,108,140,286.27,312,0.009313,0.0050163,0.010638,0.90587,-0.2804
13,46,54,44,192,340.85,324,0.0052889,0.0042056,0.0050152,0.54627,0.12724
13,46,55,32,220,352.02,1260,0.0044748,0.0042014,0.0042451,0.12155,0.14026
13,46,56,40,240,344.84,1044,0.0049475,0.005011,0.0048206,-0.017282,0.057976
13,46,57,44,264,343.37,636,0.0047438,0.0048638,0.0049056,-0.032482,-0.097746
13,46,58,72,252,314.07,288,0.0063529,0.0054193,0.0058202,0.28186,0.23563
13,46,59,84,300,311.54,576,0.0035924,0.0032573,0.0039093,0.30119,-0.30063
13,46,60,36,344,370.79,1644,0.003828,0.0053114,0.0039679,-0.30492,-0.068446
13,46,61,216,316,195.51,372,0.0070375,0.0049435,0.0068697,0.78542,0.060898
13,46,62,100,268,288.72,276,0.0032811,0.002729,0.0033557,0.83863,-0.11105
13,46,63,300,276,103.23,204,0.004744,0.0035254,0.0049774,0.85671,-0.14878
13,46,64,220,40,240.57,480,0.0053973,0.0063712,0.0056109,-0.1466,-0.10232
13,46,65,188,60,250.5,348,0.010738,0.0033203,0.013332,1.5654,-0.4
13,46,66,64,312,334.09,276,0.0033109,0.002816,0.0037979,0.56812,-0.43867
13,46,67,164,108,245.08,324,0.0072239,0.0037275,0.0077068,0.97773,-0.11009
13,46,68,184,128,218.5,396,0.010235,0.0051544,0.0087101,1.198,0.33263
13,46,69,148,84,270.41,300,0.0085446,0.0056507,0.0096619,0.81944,-0.35685
13,46,70,252,80,189.53,300,0.0064547,0.0038596,0.0077265,0.61281,-0.47214
13,46,71,316,92,141.42,396,0.0052437,0.0050544,0.00544,0.058803,-0.10585
13,46,72,300,76,163.27,1632,0.0046153,0.0040177,0.0045424,0.33655,0.054306
13,46,73,440,372,165.75,384,0.0038797,0.0042476,0.0039605,-0.11314,-0.070294
13,46,74,468,376,180.71,180,0.0041005,0.0045238,0.0040029,-0.11457,0.074748
13,46,75,444,304,106.51,864,0.0048899,0.0054011,0.0045446,-0.1069,0.25195
13,46,76,468,292,113.28,1212,0.005845,0.0070806,0.0056289,-0.14594,0.092289
13,46,77,444,200,62.097,492,0.0048988,0.006424,0.0052537,-0.23701,-0.25836
13,46,78,432,268,70.767,480,0.0065316,0.0066682,0.0056229,-0.026268,0.40671
13,46,79,220,80,213.05,504,0.005003,0.0040601,0.0049103,0.27527,0.033841
13,46,80,296,324,139.31,432,0.0065805,0.004985,0.0064396,0.70739,0.063188
13,46,81,396,256,41.761,300,0.0057863,0.0052801,0.0053139,0.22817,0.30988
13,46,82,428,344,135.35,348,0.0042452,0.0037588,0.0041545,0.27632,0.076129
13,46,83,456,340,143.39,288,0.004375,0.0040124,0.004644,0.22936,-0.17782
13,46,84,276,404,216.81,324,0.007342,0.0058969,0.0071483,0.44025,0.093595
13,46,85,132,360,290.24,264,0.0076042,0.0056862,0.0078446,0.98999,-0.1054
13,46,86,160,352,262.05,360,0.0052992,0.0047482,0.0055933,0.24937,-0.16854
13,46,87,400,396,180.71,312,0.004301,0.004623,0.0042367,-0.096073,0.040799
13,46,88,364,384,169.19,420,0.0043057,0.0040716,0.0039317,0.10873,0.32363
13,46,89,376,324,108.3,324,0.0045257,0.003849,0.0043192,0.42598,0.17221
13,46,90,204,276,189.74,612,0.0053309,0.0039324,0.0056721,0.8679,-0.16757
13,46,91,416,208,32.985,492,0.0038161,0.005463,0.0040435,-0.22845,-0.16199
13,46,92,368,252,39.395,360,0.0065583,0.0049951,0.0049501,0.56636,0.62251
13,46,93,388,172,44.181,504,0.0038219,0.0039821,0.0041337,-0.11916,-0.30368
14,46,1,84,172,85.285,384,0.0092873,0.0029109,0.0060533,2.0952,0.94382
14,46,2,156,160,158.28,336,0.0074711,0.0029938,0.0054412,1.7302,0.69625
14,46,3,136,112,155.19,360,0.015463,0.0053598,0.013618,2.5741,0.40992
14,46,4,176,100,196.22,336,0.014891,0.0044379,0.016808,2.2794,-0.31207
14,46,5,228,120,237.57,564,0.0091372,0.0036857,0.0092995,1.0993,-0.024332
14,46,6,144,228,149.79,300,0.0058617,0.0037977,0.0062381,1.0409,-0.15086
14,46,7,52,196,52.812,312,0.008757,0.0045725,0.0093882,1.3944,-0.17864
14,46,8,16,224,40.528,372,0.0058634,0.0036803,0.0060615,1.2088,-0.092449
14,46,9,16,292,106.45,300,0.0091,0.0047501,0.0091565,1.6431,-0.017229
14,46,10,12,356,169.66,588,0.0089387,0.003964,0.0083506,1.3425,0.12518
14,46,11,28,328,143.99,360,0.007018,0.0044513,0.0063466,1.1636,0.33769
14,46,12,52,296,120.98,300,0.011677,0.0061137,0.011952,1.2809,-0.055783
14,46,13,112,268,138.36,432,0.016002,0.0081206,0.015121,1.7851,0.15825
14,46,14,88,224,95.552,372,0.0062316,0.0033299,0.0057282,1.8347,0.27625
14,46,15,88,288,134.14,564,0.0059952,0.003738,0.0051693,1.0265,0.44226
14,46,16,144,260,161.55,420,0.011673,0.0065197,0.010965,1.8307,0.25586
14,46,17,144,308,188.24,360,0.013646,0.0066655,0.013538,2.1676,0.029972
14,46,18,60,260,94.675,492,0.0052965,0.0027684,0.0046988,2.2032,0.42063
14,46,19,24,256,73.278,504,0.0062387,0.0032552,0.005932,2.1237,0.15567
14,46,20,120,180,120.19,348,0.0065436,0.0041876,0.0075361,0.96294,-0.36441
14,46,21,184,184,184.02,336,0.0044265,0.002726,0.0043162,1.3842,0.073348
14,46,22,184,156,186.55,264,0.0048827,0.0029308,0.0047836,1.3887,0.062517
14,46,23,196,124,205.8,576,0.0058094,0.0033697,0.0060057,1.2482,-0.087037
14,46,24,32,172,35.239,312,0.0064556,0.0031878,0.0055502,1.8612,0.45027
14,46,25,40,144,58.553,300,0.0079726,0.0038703,0.0072589,1.7759,0.28621
14,46,26,124,48,186.09,300,0.022781,0.003389,0.014543,2.3275,0.86374
14,46,27,208,48,250.04,612,0.012561,0.0035561,0.014758,2.0019,-0.38537
14,46,28,232,80,255.38,516,0.018724,0.0087227,0.017222,1.3202,0.18985
14,46,29,224,152,226.68,336,0.0050653,0.0031543,0.0046638,1.091,0.21384
14,46,30,248,188,248,324,0.0069055,0.003903,0.0058549,1.2634,0.3424
14,46,31,284,168,284.62,396,0.0070172,0.0030589,0.0057173,1.6774,0.41476
14,46,32,292,112,301.42,708,0.0074573,0.0036613,0.0060967,1.761,0.48577
14,46,33,312,140,315.48,600,0.0052587,0.0033141,0.0048298,1.182,0.22255
14,46,34,344,152,345.75,684,0.0074852,0.0044718,0.0068514,1.2029,0.21017
14,46,35,388,120,393.7,516,0.015003,0.0063627,0.014803,2.1527,0.040337
14,46,36,404,188,404,1200,0.011234,0.0044551,0.0065768,1.202,0.79409
14,46,37,376,188,376,384,0.0051483,0.0031129,0.0039602,1.5232,0.85624
14,46,38,416,236,418.9,468,0.0054727,0.0036318,0.0043894,1.0737,0.58866
14,46,39,320,276,332.21,696,0.0098447,0.0057467,0.0085389,1.2176,0.3686
14,46,40,340,300,358.36,360,0.0088523,0.0066864,0.0080619,0.54944,0.34007
14,46,41,388,220,389.42,708,0.0041526,0.0034154,0.0039661,0.51335,0.12983
14,46,42,256,216,257.66,396,0.0055815,0.0039805,0.0048222,0.66143,0.3156
14,46,43,76,344,174.64,312,0.0052507,0.0039741,0.0053751,0.78064,-0.077352
14,46,44,108,320,171.51,336,0.0080552,0.0046091,0.0074985,1.5146,0.22101
14,46,45,76,316,149.93,372,0.0052528,0.0037431,0.0049702,0.89139,0.15982
14,46,46,116,360,208.49,516,0.0089963,0.0047,0.0087429,1.6984,0.09014
14,46,47,88,388,219.64,264,0.0081907,0.0042009,0.0072531,2.3604,0.47912
14,46,48,36,380,196.56,420,0.0040046,0.0027221,0.003617,1.3725,0.35379
14,46,49,100,436,268.55,720,0.0051833,0.0038687,0.0051782,0.63951,0.0030578
14,46,50,44,412,229.49,492,0.0067732,0.003653,0.0052416,1.1017,0.49842
14,46,51,120,392,237.74,360,0.0063864,0.0043681,0.0059762,1.1276,0.22947
14,46,52,172,408,280.23,516,0.0045132,0.0031288,0.0043171,1.1654,0.15157
14,46,53,156,360,233.12,348,0.010636,0.0050835,0.0096933,2.5963,0.34603
14,46,54,284,304,307.24,588,0.0088411,0.0070079,0.0080257,0.62003,0.2532
14,46,55,392,276,402.03,444,0.0063619,0.0039587,0.0068067,0.90827,-0.12961
14,46,56,380,328,405.4,576,0.0043717,0.0034082,0.004053,0.60973,0.21296
14,46,57,404,348,434.98,480,0.0041966,0.0027204,0.0036763,1.4129,0.42076
14,46,58,408,308,425.63,696,0.0043513,0.0037676,0.0040114,0.30469,0.18496
14,46,59,428,284,438.9,576,0.0045932,0.003422,0.0048298,0.74427,-0.11053
14,46,60,284,76,304.83,528,0.0073986,0.0033074,0.0072525,1.7821,0.051446
14,46,61,320,64,342.74,456,0.0086197,0.0041893,0.0086863,2.349,-0.027853
14,46,62,240,320,274.5,528,0.0090091,0.0053883,0.008138,1.6149,0.34085
14,46,63,224,408,314.83,360,0.007,0.0042972,0.0058708,1.2709,0.51604
14,46,64,260,424,351.97,432,0.0036818,0.0030633,0.0038293,0.48718,-0.11643
14,46,65,324,356,365.54,516,0.0046191,0.0032457,0.0037558,0.81196,0.52787
14,46,66,224,376,293.23,528,0.011557,0.0054556,0.0093539,1.7657,0.54981
14,46,67,172,68,209.02,336,0.013266,0.0035541,0.014913,2.4178,-0.30155
14,46,68,60,96,108.8,312,0.014062,0.0035605,0.0092228,2.5141,1.048
14,46,69,324,220,325.7,552,0.0089377,0.0051126,0.0092616,0.96796,-0.077145
14,46,70,184,320,227.17,324,0.0072279,0.0046797,0.007062,1.0247,0.062078
14,46,71,68,436,258.35,432,0.004035,0.0026167,0.0039762,1.3519,0.042014
14,46,72,48,224,60.749,348,0.0066434,0.0040242,0.0059828,1.1537,0.29718
14,46,73,216,236,221.54,288,0.0079924,0.0038843,0.0079278,1.7627,0.020544
14,46,74,276,248,282.71,300,0.0059796,0.0039174,0.0054645,0.97125,0.23222
14,46,75,324,180,324.07,648,0.0050097,0.0034788,0.00444,0.89495,0.26647
14,46,76,292,208,292.77,444,0.005462,0.0034756,0.0054909,1.0277,-0.013305
14,46,77,176,252,187.7,336,0.0092436,0.005955,0.0094468,1.1868,-0.063064
14,46,78,204,96,223.28,504,0.0081742,0.0032009,0.0078567,2.1458,0.10103
14,46,79,164,128,174.21,324,0.0085373,0.0042008,0.0077566,1.5787,0.24412
14,46,80,104,112,128.08,336,0.0084844,0.0028472,0.0070945,2.3352,0.48313
14,46,81,76,132,93.673,324,0.0056859,0.0026317,0.0051018,2.0608,0.32425
14,46,82,136,80,172.9,312,0.010152,0.003631,0.0087265,2.0215,0.37901
14,46,83,240,260,250.92,348,0.0058247,0.0037617,0.0056478,1.2225,0.082705
14,46,84,240,292,262.06,420,0.0061423,0.0041033,0.0061107,1.242,0.018145
14,46,85,184,216,186.31,276,0.004337,0.0027292,0.004382,1.5144,-0.035418
14,46,86,260,140,264.17,372,0.005069,0.0029315,0.0044349,1.4082,0.35628
14,46,87,188,352,250.29,456,0.0077122,0.0042653,0.0066835,1.6953,0.50878
14,46,88,264,348,309.34,468,0.0068754,0.0054223,0.0062389,0.54075,0.25757
14,46,89,332,328,360.79,372,0.0044504,0.0037704,0.0038996,0.38849,0.34452
14,46,90,364,368,406.62,336,0.0046415,0.0028974,0.0037395,0.97938,0.48903
14,46,91,44,352,170.99,360,0.0081173,0.0038419,0.0063971,1.688,0.59858
14,46,92,176,284,201.07,492,0.0087289,0.0055614,0.0088697,1.1174,-0.043157
14,46,93,348,200,348.25,552,0.0049916,0.0036303,0.0057335,0.65221,-0.25568
14,46,94,264,380,327.16,528,0.004098,0.0031963,0.004391,0.69685,-0.18309
14,46,95,292,336,327.92,444,0.0068272,0.0056329,0.0059484,0.47103,0.3903
14,46,96,412,384,456.78,516,0.003903,0.0033792,0.0035076,0.43559,0.40289
14,46,97,388,404,444.67,480,0.0034847,0.0026238,0.0030838,0.77339,0.37218
14,46,98,60,464,283.66,396,0.0041911,0.00477,0.004405,-0.20879,-0.12053
14,46,99,380,248,384.9,924,0.0055949,0.0039224,0.0048584,0.90956,0.4471
14,46,100,368,300,385.03,336,0.0058943,0.0032541,0.0059664,1.2517,-0.025738
14,46,101,348,268,357.35,672,0.0062967,0.0059458,0.0076174,0.11193,-0.36751
14,46,102,464,224,465.49,756,0.0064795,0.0035363,0.0054761,1.6663,0.40075
14,46,103,444,364,478.07,432,0.0042337,0.0036931,0.0040262,0.35403,0.16791
14,46,104,464,332,486.2,300,0.0043083,0.0036068,0.0041057,0.55307,0.1477
14,46,105,272,276,286.26,576,0.0072464,0.0047028,0.0071842,1.1797,0.023439
14,46,106,212,264,225.63,288,0.0058152,0.0036634,0.0057823,1.2537,0.015043
14,46,107,304,248,310.1,492,0.0085824,0.0042849,0.0076834,1.5167,0.28225
15,49,1,400,76,406.67,528,0.0026632,0.0022498,0.0027952,0.33389,-0.097573
15,49,2,296,248,221.35,576,0.005178,0.0039586,0.0057558,0.64144,-0.23619
15,49,3,456,208,383.67,600,0.0058118,0.0037519,0.0058708,0.42164,-0.0098893
15,49,4,276,344,176.47,624,0.012061,0.011074,0.012891,0.2128,-0.18917
15,49,5,348,352,248.37,504,0.003732,0.002692,0.0040729,0.64326,-0.1845
15,49,6,376,360,276.53,660,0.0044839,0.0028752,0.0048943,0.74438,-0.17277
15,49,7,40,212,150.49,528,0.014126,0.0097747,0.017564,0.99121,-0.67367
15,49,8,56,284,79.265,564,0.017992,0.012528,0.01936,1.1787,-0.28445
15,49,9,28,152,210.72,540,0.0089068,0.0065638,0.012023,0.71192,-0.73048
15,49,10,68,144,208.58,624,0.010787,0.0090859,0.012774,0.44569,-0.52958
15,49,11,252,96,296.34,588,0.0090713,0.0083495,0.010348,0.14274,-0.26705
15,49,12,224,232,171.55,600,0.015954,0.012183,0.018502,0.56663,-0.38355
15,49,13,248,228,192.19,588,0.016253,0.0090167,0.021683,1.1175,-0.76917
15,49,14,320,124,315.77,576,0.0039431,0.0031008,0.0043685,0.43392,-0.19459
15,49,15,264,204,219.95,612,0.012819,0.011015,0.01353,0.41623,-0.16154
15,49,16,252,280,167.74,600,0.0077531,0.010975,0.008022,-0.74841,-0.073782
15,49,17,220,292,133.68,552,0.016785,0.0098775,0.013897,1.6297,0.58094
15,49,18,276,292,185.7,600,0.005944,0.0069448,0.0059386,-0.347,0.0023686
15,49,19,240,168,229.97,600,0.015051,0.017225,0.015278,-0.27973,-0.033752
15,49,20,232,144,245,528,0.010259,0.011046,0.017433,-0.11916,-1.1635
15,49,21,204,156,220.44,576,0.011353,0.009725,0.012852,0.33002,-0.34069
15,49,22,84,160,190.81,564,0.014169,0.0099092,0.016875,0.86207,-0.53683
15,49,23,144,328,49.59,516,0.011463,0.0067844,0.012073,1.6422,-0.18142
15,49,24,388,288,294.98,468,0.0036687,0.0024777,0.0049288,0.75154,-0.41087
15,49,25,92,140,210.31,576,0.015717,0.012605,0.0179,0.65419,-0.44859
15,49,26,304,228,238.09,588,0.0078125,0.0054476,0.0099342,0.65186,-0.51943
15,49,27,288,216,231.26,612,0.0068998,0.005263,0.0085082,0.47746,-0.43225
15,49,28,248,324,150.65,588,0.0069761,0.0052168,0.0076625,0.59108,-0.21602
15,49,29,140,84,269.21,600,0.011244,0.0076234,0.015694,0.61183,-0.69877
15,49,30,168,208,157.75,564,0.010336,0.0081848,0.013415,0.62441,-0.76236
15,49,31,148,192,165.4,552,0.013673,0.010385,0.018676,0.61575,-0.8622
15,49,32,288,176,256.54,624,0.0079868,0.0059917,0.0085957,0.44601,-0.12872
15,49,33,324,144,304.7,564,0.004052,0.0031017,0.0045606,0.49739,-0.23546
15,49,34,172,328,75.679,528,0.028417,0.012677,0.011784,2.4877,2.4989
15,49,35,76,284,70.266,564,0.019637,0.014107,0.021066,1.2021,-0.26158
